ID,GENDER,CAR,REALITY,NO_OF_CHILD,FAMILY_TYPE,HOUSE_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME,INCOME_TYPE,EDUCATION_TYPE
5009103,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,38,35,11.0,0,157500.0,Working,Secondary / secondary special
5009104,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,27,35,11.0,0,157500.0,Working,Secondary / secondary special
5009105,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,30,35,11.0,0,157500.0,Working,Secondary / secondary special
5009106,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,60,35,11.0,0,157500.0,Working,Secondary / secondary special
5112876,M,Y,Y,2,Married,With parents,1,0,1,0,4.0,25,35,11.0,0,157500.0,Working,Secondary / secondary special
5009108,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,7,42,8.0,0,360000.0,Commercial associate,Secondary / secondary special
5009109,M,N,Y,0,Married,House / apartment,1,0,0,0,2.0,20,42,8.0,0,360000.0,,Secondary / secondary special
5009110,F,N,Y,0,Married,House / apartment,1,0,0,1,2.0,3,24,1.0,0,112500.0,Commercial associate,Higher education
5009141,F,N,N,0,Civil marriage,House / apartment,1,1,1,0,2.0,33,26,4.0,0,135000.0,Working,Secondary / secondary special
5009142,F,N,N,0,Civil marriage,House / apartment,1,1,1,0,2.0,11,26,4.0,0,135000.0,Working,Secondary / secondary special
5009145,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,36,43,10.0,0,315000.0,Working,Higher education
5009146,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,36,43,10.0,0,315000.0,Working,Higher education
5009147,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,12,43,10.0,0,315000.0,Working,Higher education
5009149,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,7,43,10.0,0,315000.0,Working,Higher education
5009150,M,Y,N,0,Married,House / apartment,1,1,1,0,2.0,17,43,10.0,0,315000.0,Working,Higher education
5009151,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,29,54,8.0,0,180000.0,Working,Secondary / secondary special
5009152,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,47,54,8.0,0,180000.0,Working,Secondary / secondary special
5009153,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,53,54,8.0,0,180000.0,Working,Secondary / secondary special
5009154,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,28,54,8.0,0,180000.0,Working,Secondary / secondary special
5009155,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,27,54,8.0,0,180000.0,Working,Secondary / secondary special
5009156,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,17,54,8.0,0,180000.0,Working,Secondary / secondary special
5009157,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,55,54,8.0,0,180000.0,Working,Secondary / secondary special
5009158,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,43,54,8.0,0,180000.0,Working,Secondary / secondary special
5009159,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,14,54,8.0,0,180000.0,Working,Secondary / secondary special
5009160,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,21,54,8.0,0,180000.0,Working,Secondary / secondary special
5009161,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,23,54,8.0,0,180000.0,Working,Secondary / secondary special
5009162,F,N,N,0,Married,House / apartment,1,0,0,0,2.0,56,54,8.0,0,180000.0,Working,Secondary / secondary special
5009163,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,12,35,9.0,0,157500.0,Working,Secondary / secondary special
5009164,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,29,35,9.0,0,157500.0,Working,Secondary / secondary special
5009165,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,41,35,9.0,0,157500.0,Working,Secondary / secondary special
5009166,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,16,35,9.0,0,157500.0,Working,Secondary / secondary special
5009168,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,38,35,9.0,0,157500.0,Working,Secondary / secondary special
5009177,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,49,50,3.0,0,229500.0,Working,Incomplete higher
5009178,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,34,50,3.0,0,229500.0,Working,Incomplete higher
5009179,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,51,50,3.0,0,229500.0,Working,Incomplete higher
5009180,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,38,50,3.0,0,229500.0,Working,Incomplete higher
5009181,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,12,50,3.0,0,229500.0,Working,Incomplete higher
5009182,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,34,50,3.0,0,229500.0,Working,Incomplete higher
5009183,M,Y,N,0,Married,Co-op apartment,1,0,0,0,2.0,31,50,3.0,0,229500.0,Working,Incomplete higher
5009186,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,3,48,16.0,0,270000.0,Working,Higher education
5009187,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,5,48,16.0,0,270000.0,Working,Higher education
5009188,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,16,48,16.0,0,270000.0,Working,Higher education
5009189,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,16,48,16.0,0,270000.0,Working,Higher education
5009190,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,48,16.0,0,270000.0,Working,Higher education
5009191,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,28,48,16.0,0,270000.0,Working,Higher education
5009192,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,33,48,16.0,0,270000.0,Working,Higher education
5009193,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,36,48,16.0,0,270000.0,Working,Higher education
5009195,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009196,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009198,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,48,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009201,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,1,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009202,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009203,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009204,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,2,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009205,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,5,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009206,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,21,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009207,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009208,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,41,57,24.0,0,292500.0,,Secondary / secondary special
5009209,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,45,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009210,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,59,57,24.0,0,292500.0,State servant,Secondary / secondary special
5009213,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,22,34,2.0,0,270000.0,Working,Higher education
5009215,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,57,34,2.0,0,270000.0,Working,Higher education
5009216,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,34,2.0,0,270000.0,Working,Higher education
5009217,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,6,34,2.0,0,270000.0,Working,Higher education
5009220,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,27,40,2.0,0,225000.0,Working,Secondary / secondary special
5009222,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,59,40,2.0,0,225000.0,Working,Secondary / secondary special
5009223,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,Secondary / secondary special
5009224,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,Secondary / secondary special
5009225,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,39,40,2.0,0,225000.0,Working,Secondary / secondary special
5009226,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,47,40,2.0,0,225000.0,Working,Secondary / secondary special
5009227,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,20,40,2.0,0,225000.0,Working,Secondary / secondary special
5009232,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,35,40,2.0,0,225000.0,Working,Secondary / secondary special
5009233,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,50,40,2.0,0,225000.0,Working,Secondary / secondary special
5009234,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,13,40,2.0,0,225000.0,Working,Secondary / secondary special
5009236,F,Y,N,0,Married,House / apartment,1,1,0,0,2.0,30,40,2.0,0,225000.0,Working,Secondary / secondary special
5009238,M,Y,N,0,Married,With parents,1,0,1,0,2.0,24,29,3.0,0,157500.0,Working,Incomplete higher
5009239,M,Y,N,0,Married,With parents,1,0,1,0,2.0,14,29,3.0,0,157500.0,Working,Incomplete higher
5009240,M,Y,N,0,Married,With parents,1,0,1,0,2.0,42,29,3.0,0,157500.0,Working,Incomplete higher
5009241,M,Y,N,0,Married,With parents,1,0,1,0,2.0,10,29,3.0,0,157500.0,Working,Incomplete higher
5009242,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,34,52,14.0,0,74250.0,Working,Higher education
5009243,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,7,52,14.0,0,74250.0,Working,Higher education
5009244,F,N,N,0,Separated,Municipal apartment,1,0,1,0,1.0,8,52,14.0,0,74250.0,Working,Higher education
5009249,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,26,27,3.0,0,135000.0,Working,Secondary / secondary special
5009250,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,9,27,3.0,0,135000.0,Working,Secondary / secondary special
5009251,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,26,27,3.0,0,135000.0,Working,Secondary / secondary special
5009252,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,12,27,3.0,0,135000.0,Working,Secondary / secondary special
5009253,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,22,27,3.0,0,135000.0,Working,Secondary / secondary special
5009255,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,6,44,25.0,0,144000.0,Working,Secondary / secondary special
5009257,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,17,44,25.0,0,144000.0,Working,Secondary / secondary special
5009258,F,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,38,44,25.0,0,144000.0,Working,Secondary / secondary special
5009260,F,N,N,0,Married,With parents,1,0,1,0,2.0,19,40,4.0,0,202500.0,State servant,Higher education
5009261,F,N,N,0,Married,With parents,1,0,1,0,2.0,23,40,4.0,0,202500.0,State servant,Higher education
5009262,F,N,N,0,Married,With parents,1,0,1,0,2.0,8,40,4.0,0,202500.0,State servant,Higher education
5009263,F,N,N,0,Married,With parents,1,0,1,0,2.0,16,40,4.0,0,202500.0,State servant,Higher education
5009265,M,Y,N,0,Married,With parents,1,1,1,0,2.0,47,28,5.0,0,337500.0,State servant,Higher education
5009266,M,Y,N,0,Married,With parents,1,1,1,0,2.0,15,28,5.0,0,337500.0,State servant,Higher education
5009267,M,Y,N,0,Married,With parents,1,1,1,0,2.0,17,28,5.0,0,337500.0,State servant,Higher education
5009268,M,Y,N,0,Married,With parents,1,1,1,0,2.0,26,28,5.0,0,337500.0,State servant,Higher education
5009269,M,Y,N,0,Married,With parents,1,1,1,0,2.0,34,28,5.0,0,337500.0,State servant,Higher education
5009270,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,28,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009271,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,39,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009272,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,25,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009274,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,54,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009275,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,29,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009276,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,15,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009277,M,N,N,0,Married,Municipal apartment,1,0,1,0,2.0,29,40,7.0,0,180000.0,Commercial associate,Secondary / secondary special
5009278,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13.0,0,130500.0,Working,Secondary / secondary special
5009279,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,44,41,13.0,0,130500.0,Working,Secondary / secondary special
5009280,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,40,41,13.0,0,130500.0,Working,Secondary / secondary special
5009281,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13.0,0,130500.0,Working,Secondary / secondary special
5009284,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,58,41,13.0,0,130500.0,Working,Secondary / secondary special
5009285,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,55,41,13.0,0,130500.0,,Secondary / secondary special
5009286,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,48,41,13.0,0,130500.0,Working,Secondary / secondary special
5009287,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,24,41,13.0,0,130500.0,Working,Secondary / secondary special
5009289,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,8,41,13.0,0,130500.0,Working,Secondary / secondary special
5009290,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,20,41,13.0,0,130500.0,Working,Secondary / secondary special
5009291,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,16,41,13.0,0,130500.0,Working,Secondary / secondary special
5009292,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,34,41,13.0,0,130500.0,Working,Secondary / secondary special
5009293,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,39,41,13.0,0,130500.0,Working,Secondary / secondary special
5009294,F,N,N,0,Civil marriage,House / apartment,1,0,1,0,2.0,30,41,13.0,0,130500.0,Working,Secondary / secondary special
5009297,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,22,44,5.0,0,193500.0,Working,Secondary / secondary special
5009299,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,33,44,5.0,0,193500.0,Working,Secondary / secondary special
5009300,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,12,44,5.0,0,193500.0,Working,Secondary / secondary special
5009301,F,N,N,0,Single / not married,Municipal apartment,1,0,1,0,1.0,8,44,5.0,0,193500.0,Working,Secondary / secondary special
5009325,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,16,58,13.0,0,267750.0,Working,Higher education
5009327,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,36,58,13.0,0,267750.0,Working,Higher education
5009328,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,18,58,13.0,0,267750.0,Working,Higher education
5009329,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,30,58,13.0,0,267750.0,Working,Higher education
5009330,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,14,58,13.0,0,267750.0,Working,Higher education
5009331,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,35,58,13.0,0,267750.0,Working,Higher education
5009332,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,52,58,13.0,0,267750.0,Working,Higher education
5009333,M,Y,N,0,Married,House / apartment,1,0,1,0,2.0,55,58,13.0,0,267750.0,Working,Higher education
5009335,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,9,44,19.0,0,139500.0,Working,Higher education
5009336,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,17,44,19.0,0,139500.0,Working,Higher education
5009337,F,N,N,0,Separated,House / apartment,1,0,0,0,1.0,45,44,19.0,0,139500.0,Working,Higher education
5009338,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,12,51,15.0,0,67500.0,Working,Secondary / secondary special
5009339,M,N,N,0,Married,House / apartment,1,1,1,0,2.0,34,51,15.0,0,67500.0,Working,Secondary / secondary special
5009340,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,57,29,7.0,0,252000.0,Working,Secondary / secondary special
5009341,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,60,29,7.0,0,252000.0,Working,Secondary / secondary special
5009342,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,34,29,7.0,0,252000.0,Working,Secondary / secondary special
5009343,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,28,29,7.0,0,252000.0,Working,Secondary / secondary special
5009344,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,15,29,7.0,0,252000.0,Working,Secondary / secondary special
5009345,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,23,29,7.0,0,252000.0,Working,Secondary / secondary special
5009346,M,Y,N,0,Married,House / apartment,1,0,0,0,2.0,9,29,7.0,0,252000.0,Working,Secondary / secondary special
5009349,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,30,58,0.0,0,180000.0,Commercial associate,Lower secondary
5009354,M,N,N,0,Married,House / apartment,1,0,1,0,2.0,5,58,0.0,0,180000.0,Commercial associate,Lower secondary
5009355,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,25,54,14.0,0,135000.0,Commercial associate,Secondary / secondary special
5009358,F,N,N,0,Married,House / apartment,1,1,1,0,2.0,25,54,14.0,0,135000.0,Commercial associate,Secondary / secondary special
5009359,F,Y,N,0,Single / not married,House / apartment,1,0,0,0,1.0,15,52,20.0,0,900000.0,Working,Higher education
5009360,F,Y,N,0,Single / not married,House / apartment,1,0,0,0,1.0,8,52,20.0,0,900000.0,Working,Higher education
5009361,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,47,41,2.0,0,180000.0,Commercial associate,Higher education
5009362,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,16,41,2.0,0,180000.0,Commercial associate,Higher education
5009363,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,16,41,2.0,0,180000.0,Commercial associate,Higher education
5009364,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,4,41,2.0,0,180000.0,Commercial associate,Higher education
5009365,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,19,41,2.0,0,180000.0,Commercial associate,Higher education
5009366,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,58,41,2.0,0,180000.0,Commercial associate,Higher education
5009367,M,Y,N,0,Civil marriage,House / apartment,1,1,0,0,2.0,43,41,2.0,0,180000.0,Commercial associate,Higher education
5009378,F,N,N,2,Married,House / apartment,1,1,0,1,4.0,39,31,5.0,0,225000.0,Working,Higher education
5009379,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,32,26,3.0,0,135000.0,Working,Secondary / secondary special
5009380,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,24,26,3.0,0,135000.0,Working,Secondary / secondary special
5009381,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,8,26,3.0,0,135000.0,Working,Secondary / secondary special
5009382,M,Y,N,1,Married,House / apartment,1,1,0,0,3.0,11,26,3.0,0,135000.0,Working,Secondary / secondary special
5009383,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,30,40,15.0,0,450000.0,State servant,Higher education
5009384,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,33,40,15.0,0,450000.0,State servant,Higher education
5009386,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,6,40,15.0,0,450000.0,State servant,Higher education
5009387,F,N,N,0,Married,House / apartment,1,0,1,0,2.0,6,40,15.0,0,450000.0,,Higher education
5009389,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,21,30,9.0,0,279000.0,State servant,Higher education
5009391,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,34,30,9.0,0,279000.0,State servant,Higher education
5009392,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,48,30,9.0,0,279000.0,State servant,Higher education
5009393,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,31,30,9.0,0,279000.0,State servant,Higher education
5009394,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,11,30,9.0,0,279000.0,State servant,Higher education
5009395,M,N,N,0,Single / not married,House / apartment,1,0,0,0,1.0,5,30,9.0,0,279000.0,State servant,Higher education
5009396,F,N,N,1,Civil marriage,House / apartment,1,1,0,0,3.0,55,34,1.0,0,76500.0,Working,Higher education
5009397,F,N,N,1,Civil marriage,House / apartment,1,1,0,0,3.0,58,34,1.0,0,76500.0,Working,Higher education
